"","Date","price"
"1",2015-01-01,36.1574665208333
"2",2015-01-02,35.8555399965278
"3",2015-01-03,35.0882105694444
"4",2015-01-04,37.7950654895833
"5",2015-01-05,51.5454835173611
"6",2015-01-06,29.0003388819444
"7",2015-01-07,28.6819163680556
"8",2015-01-08,35.0928230625
"9",2015-01-09,35.3289227291667
"10",2015-01-10,32.4589527118056
"11",2015-01-11,32.3933051597222
"12",2015-01-12,34.3602545104167
"13",2015-01-13,36.8204674722222
"14",2015-01-14,31.3259098541667
"15",2015-01-15,30.4782424409722
"16",2015-01-16,19.1860852743056
"17",2015-01-17,26.2810257708333
"18",2015-01-18,25.7075615694444
"19",2015-01-19,44.1596301805556
"20",2015-01-20,53.27426665625
"21",2015-01-21,30.4552736631944
"22",2015-01-22,31.4071161145833
"23",2015-01-23,38.8986102708333
"24",2015-01-24,44.4098422638889
"25",2015-01-25,41.2600853958333
"26",2015-01-26,49.86964265625
"27",2015-01-27,27.2354952291667
"28",2015-01-28,31.1530428819444
"29",2015-01-29,29.9308939236111
"30",2015-01-30,26.3589546319444
"31",2015-01-31,23.7974239895833
"32",2015-02-01,30.4046363645833
"33",2015-02-02,29.7323175763889
"34",2015-02-03,24.5031602673611
"35",2015-02-04,25.2396229027778
"36",2015-02-05,22.6063696979167
"37",2015-02-06,24.7809072118056
"38",2015-02-07,24.8720734097222
"39",2015-02-08,15.6040666666667
"40",2015-02-09,7.87716870486111
"41",2015-02-10,13.1613054583333
"42",2015-02-11,25.4324077881944
"43",2015-02-12,39.8242508854167
"44",2015-02-13,28.1753342083333
"45",2015-02-14,19.0085682083333
"46",2015-02-15,20.2179382951389
"47",2015-02-16,20.26600015625
"48",2015-02-17,25.06245425
"49",2015-02-18,34.4621402083333
"50",2015-02-19,29.9048051840278
"51",2015-02-20,75.8772542048611
"52",2015-02-21,37.9999756493056
"53",2015-02-22,33.9471250208333
"54",2015-02-23,30.9404813649123
"55",2015-02-24,22.5749417256944
"56",2015-02-25,17.3905742708333
"57",2015-02-26,20.7148223611111
"58",2015-02-27,40.9579920868056
"59",2015-02-28,36.8127473538462
"60",2015-03-01,68.6026784260563
"61",2015-03-02,43.7002749340278
"62",2015-03-03,20.1628961458333
"63",2015-03-04,24.2426252361111
"64",2015-03-05,25.3784241811847
"65",2015-03-06,25.0709416701389
"66",2015-03-07,25.9944999513889
"67",2015-03-08,14.4570411628788
"68",2015-03-09,25.2934580694444
"69",2015-03-10,27.4069067073171
"70",2015-03-11,45.5142067342657
"71",2015-03-12,31.6898834027778
"72",2015-03-13,56.2658376631944
"73",2015-03-14,38.8938470625
"74",2015-03-15,36.0932316284722
"75",2015-03-16,32.6134767881944
"76",2015-03-17,22.3671792526316
"77",2015-03-18,19.5310529027778
"78",2015-03-19,25.195742702509
"79",2015-03-20,25.7382763215548
"80",2015-03-21,18.7356166805556
"81",2015-03-22,-0.463133982638889
"82",2015-03-23,18.6073036145833
"83",2015-03-24,17.1037994895833
"84",2015-03-25,30.1685422797203
"85",2015-03-26,45.74018884375
"86",2015-03-27,24.8571438819444
"87",2015-03-28,15.2742376944444
"88",2015-03-29,25.3144993066202
"89",2015-03-30,25.3293727777778
"90",2015-03-31,32.5845056215278
"91",2015-04-01,26.7920247256944
"92",2015-04-02,15.1776247291667
"93",2015-04-03,22.4767449826389
"94",2015-04-04,21.1071093298611
"95",2015-04-05,0.782030958333334
"96",2015-04-06,43.5086007686833
"97",2015-04-07,25.9562723541667
"98",2015-04-08,17.4475418531469
"99",2015-04-09,30.9962151701389
"100",2015-04-10,34.4007422657343
"101",2015-04-11,10.4784106736111
"102",2015-04-12,27.5215911111111
"103",2015-04-13,49.4643692916667
"104",2015-04-14,26.1173345352113
"105",2015-04-15,32.4655077951389
"106",2015-04-16,28.6857933402778
"107",2015-04-17,22.9149797659574
"108",2015-04-18,19.83028815625
"109",2015-04-19,24.9566367083333
"110",2015-04-20,39.5680906503497
"111",2015-04-21,25.7534076126761
"112",2015-04-22,25.6512839758454
"113",2015-04-23,48.7040362116788
"114",2015-04-24,26.9838343021583
"115",2015-04-25,23.4128761510791
"116",2015-04-26,18.1905518345324
"117",2015-04-27,38.4350373021583
"118",2015-04-28,42.5223679823944
"119",2015-04-29,31.2578996770833
"120",2015-04-30,49.7200413506944
"121",2015-05-01,33.0686735470383
"122",2015-05-02,23.2815844097222
"123",2015-05-03,-1.30107675
"124",2015-05-04,26.1854031347518
"125",2015-05-05,8.9876924912892
"126",2015-05-06,17.1345611944444
"127",2015-05-07,47.5095145555556
"128",2015-05-08,32.8693083194444
"129",2015-05-09,-3.54514883333333
"130",2015-05-10,23.3779765972222
"131",2015-05-11,32.0663806354167
"132",2015-05-12,22.55093209375
"133",2015-05-13,38.0117211979167
"134",2015-05-14,55.4578212852113
"135",2015-05-15,17.5631410734266
"136",2015-05-16,31.0953332256944
"137",2015-05-17,43.7383317256944
"138",2015-05-18,7.53062705555556
"139",2015-05-19,17.4615702673611
"140",2015-05-20,31.950331
"141",2015-05-21,6.11272758333333
"142",2015-05-22,8.23661987152778
"143",2015-05-23,2.13034908333333
"144",2015-05-24,11.9327111666667
"145",2015-05-25,24.146550125
"146",2015-05-26,40.8076497222222
"147",2015-05-27,29.0867521979167
"148",2015-05-28,25.9674330798611
"149",2015-05-29,30.1052136142857
"150",2015-05-30,24.1185158636364
"151",2015-05-31,13.9988283125
"152",2015-06-01,22.0152805590278
"153",2015-06-02,14.4766821631944
"154",2015-06-03,14.2606484722222
"155",2015-06-04,14.0561771319444
"156",2015-06-05,28.8278735333333
"157",2015-06-06,29.8937302648084
"158",2015-06-07,54.6423367326389
"159",2015-06-08,142.163356300353
"160",2015-06-09,41.9476530696864
"161",2015-06-10,9.14028515972222
"162",2015-06-11,28.5288182922535
"163",2015-06-12,33.1549515972222
"164",2015-06-13,25.7846742604167
"165",2015-06-14,25.0351472013889
"166",2015-06-15,28.085660877193
"167",2015-06-16,28.6192076736111
"168",2015-06-17,33.7040576284722
"169",2015-06-18,43.3045476491228
"170",2015-06-19,29.05458165625
"171",2015-06-20,31.9290146909722
"172",2015-06-21,30.4017661319444
"173",2015-06-22,30.1821929444444
"174",2015-06-23,35.6096647604167
"175",2015-06-24,45.9188334131944
"176",2015-06-25,59.3391137638889
"177",2015-06-26,51.5537095416667
"178",2015-06-27,34.4667721180556
"179",2015-06-28,37.2201782881944
"180",2015-06-29,42.6883012118056
"181",2015-06-30,37.7527036341463
"182",2015-07-01,37.2453467986111
"183",2015-07-02,34.1475747570423
"184",2015-07-03,54.2322454131944
"185",2015-07-04,33.3895840069444
"186",2015-07-05,26.2870217430556
"187",2015-07-06,32.0408995104167
"188",2015-07-07,31.4873880833333
"189",2015-07-08,29.4902875886525
"190",2015-07-09,29.4406436805556
"191",2015-07-10,28.8284388888889
"192",2015-07-11,30.5669578611111
"193",2015-07-12,45.0262278159722
"194",2015-07-13,33.4449997361111
"195",2015-07-14,28.8315284055944
"196",2015-07-15,26.62349503125
"197",2015-07-16,28.9944806631944
"198",2015-07-17,35.7547359375
"199",2015-07-18,50.5578831388889
"200",2015-07-19,48.7768792842105
"201",2015-07-20,48.8777783819444
"202",2015-07-21,32.1993925277778
"203",2015-07-22,25.7322443811189
"204",2015-07-23,36.8779370176678
"205",2015-07-24,31.6262120034722
"206",2015-07-25,24.2432520520833
"207",2015-07-26,22.8133611473684
"208",2015-07-27,25.0304314236111
"209",2015-07-28,32.2148395416667
"210",2015-07-29,36.5230597673611
"211",2015-07-30,36.562022
"212",2015-07-31,33.5818610964286
"213",2015-08-01,35.0940090659722
"214",2015-08-02,30.5241535729167
"215",2015-08-03,26.7577303645833
"216",2015-08-04,28.7407749097222
"217",2015-08-05,34.7239464652778
"218",2015-08-06,33.0155577377622
"219",2015-08-07,28.5608901666667
"220",2015-08-08,23.841295375
"221",2015-08-09,29.6265350381944
"222",2015-08-10,34.7082496597222
"223",2015-08-11,36.4612584722222
"224",2015-08-12,37.4197391180556
"225",2015-08-13,36.619406584507
"226",2015-08-14,33.6363823020833
"227",2015-08-15,30.5053135868056
"228",2015-08-16,38.3699031631944
"229",2015-08-17,47.8363850210526
"230",2015-08-18,24.0100412578397
"231",2015-08-19,15.0589816736842
"232",2015-08-20,25.06216746875
"233",2015-08-21,34.6405902604167
"234",2015-08-22,27.0324358645833
"235",2015-08-23,28.6646785729167
"236",2015-08-24,36.4329578402778
"237",2015-08-25,57.7253490243056
"238",2015-08-26,32.2538419965035
"239",2015-08-27,35.6462681284722
"240",2015-08-28,84.4890214963235
"241",2015-08-29,39.0083302569444
"242",2015-08-30,24.9699316354167
"243",2015-08-31,29.9714810486111
"244",2015-09-01,31.1826644236111
"245",2015-09-02,28.5842389090909
"246",2015-09-03,30.8857597638889
"247",2015-09-04,27.7393300555556
"248",2015-09-05,37.2733333854167
"249",2015-09-06,31.9892173680556
"250",2015-09-07,35.5873116503496
"251",2015-09-08,50.7104160243056
"252",2015-09-09,52.3262590694444
"253",2015-09-10,35.1721854131944
"254",2015-09-11,32.0282122222222
"255",2015-09-12,49.6955910763889
"256",2015-09-13,36.6024234305556
"257",2015-09-14,30.8033032743056
"258",2015-09-15,29.8077250868056
"259",2015-09-16,24.3717321805556
"260",2015-09-17,21.8082207867133
"261",2015-09-18,33.59222934375
"262",2015-09-19,30.3888078090278
"263",2015-09-20,57.6421921180556
"264",2015-09-21,33.9436096284722
"265",2015-09-22,26.1651973854167
"266",2015-09-23,32.9725568854167
"267",2015-09-24,31.9854302951389
"268",2015-09-25,37.5869438877193
"269",2015-09-26,36.8794506805556
"270",2015-09-27,29.0718035868056
"271",2015-09-28,37.3178587604167
"272",2015-09-29,28.1253696631944
"273",2015-09-30,41.1892382048611
"274",2015-10-01,31.1138726215278
"275",2015-10-02,22.4312477743056
"276",2015-10-03,32.8988797777778
"277",2015-10-04,35.3587779201389
"278",2015-10-05,71.9396001527778
"279",2015-10-06,29.6141512256944
"280",2015-10-07,31.4938954652778
"281",2015-10-08,40.7628103090278
"282",2015-10-09,60.381813721831
"283",2015-10-10,50.6699240138889
"284",2015-10-11,53.5781352326389
"285",2015-10-12,38.2717837534722
"286",2015-10-13,87.65608290625
"287",2015-10-14,50.1730439791667
"288",2015-10-15,34.4126077395833
"289",2015-10-16,32.5796666431095
"290",2015-10-17,35.9500182048611
"291",2015-10-18,26.7037352916667
"292",2015-10-19,24.4369421319444
"293",2015-10-20,30.6937741319444
"294",2015-10-21,51.1546126875
"295",2015-10-22,27.6915673087719
"296",2015-10-23,28.5614723854167
"297",2015-10-24,26.6376279930556
"298",2015-10-25,34.9376928819444
"299",2015-10-26,27.0902039826389
"300",2015-10-27,29.7477609722222
"301",2015-10-28,29.4572485625
"302",2015-10-29,23.414520125
"303",2015-10-30,33.4614675018051
"304",2015-10-31,26.6244852673611
"305",2015-11-01,24.9176675416667
"306",2015-11-02,42.6741324826389
"307",2015-11-03,19.1261344583333
"308",2015-11-04,61.9950864548872
"309",2015-11-05,27.5417773958333
"310",2015-11-06,25.7639850729167
"311",2015-11-07,50.5501760839161
"312",2015-11-08,27.5234104097222
"313",2015-11-09,25.7601673356643
"314",2015-11-10,21.2550115087108
"315",2015-11-11,23.4151461319444
"316",2015-11-12,24.7169143645833
"317",2015-11-13,20.1753199614035
"318",2015-11-14,18.5949294756944
"319",2015-11-15,48.9787865122807
"320",2015-11-16,17.7341855111111
"321",2015-11-17,23.5234231215278
"322",2015-11-18,13.8654680486111
"323",2015-11-19,23.5344610590278
"324",2015-11-20,25.0678512361111
"325",2015-11-21,24.3637953020833
"326",2015-11-22,23.50644903125
"327",2015-11-23,28.3886159340278
"328",2015-11-24,24.8526698055556
"329",2015-11-25,24.5078344861111
"330",2015-11-26,25.1845041458333
"331",2015-11-27,26.7730801779661
"332",2015-11-28,24.0688693194444
"333",2015-11-29,23.777189125
"334",2015-11-30,34.0270541608392
"335",2015-12-01,31.0259128298611
"336",2015-12-02,29.4665025104167
"337",2015-12-03,30.8469519508772
"338",2015-12-04,25.867416375
"339",2015-12-05,30.9606818055556
"340",2015-12-06,32.7262667743056
"341",2015-12-07,22.3981057777778
"342",2015-12-08,26.9138724861111
"343",2015-12-09,24.9359732326389
"344",2015-12-10,26.3967429618056
"345",2015-12-11,26.7915442666667
"346",2015-12-12,25.9459862048611
"347",2015-12-13,22.5109300416667
"348",2015-12-14,22.5230261736111
"349",2015-12-15,22.8812469305556
"350",2015-12-16,24.3579276302817
"351",2015-12-17,22.0667412986111
"352",2015-12-18,22.6095162986111
"353",2015-12-19,24.2985977430556
"354",2015-12-20,22.13653009375
"355",2015-12-21,29.7601985763889
"356",2015-12-22,24.9924884652778
"357",2015-12-23,23.9195560451389
"358",2015-12-24,29.0681177708333
"359",2015-12-25,1.68259063888889
"360",2015-12-26,24.3457093680556
"361",2015-12-27,27.8099062326389
"362",2015-12-28,37.1826516805556
"363",2015-12-29,35.7416471872791
"364",2015-12-30,28.4649055590278
"365",2015-12-31,18.0242702673611
"366",2016-01-01,22.2648758576389
"367",2016-01-02,25.8768478541667
"368",2016-01-03,26.062172625
"369",2016-01-04,31.3958232421053
"370",2016-01-05,75.2256314479167
"371",2016-01-06,45.240838
"372",2016-01-07,30.4729225614035
"373",2016-01-08,29.7234161770833
"374",2016-01-09,29.37608109375
"375",2016-01-10,28.1497966527778
"376",2016-01-11,26.5953578923611
"377",2016-01-12,27.0799125972222
"378",2016-01-13,24.4815030243056
"379",2016-01-14,20.4559401805556
"380",2016-01-15,22.4580370173611
"381",2016-01-16,28.1997778645833
"382",2016-01-17,23.523687
"383",2016-01-18,24.7790987881944
"384",2016-01-19,38.3016527951389
"385",2016-01-20,33.1340172392857
"386",2016-01-21,19.6389553888889
"387",2016-01-22,20.9980535833333
"388",2016-01-23,15.3557200034722
"389",2016-01-24,8.74904633680556
"390",2016-01-25,24.9353787430556
"391",2016-01-26,21.0369097222222
"392",2016-01-27,23.4023825555556
"393",2016-01-28,20.5547426760563
"394",2016-01-29,20.9905326993007
"395",2016-01-30,17.3372347881944
"396",2016-01-31,67.7828132395833
"397",2016-02-01,45.6918353611111
"398",2016-02-02,30.5769801423611
"399",2016-02-03,21.7533722743056
"400",2016-02-04,21.2555486523298
"401",2016-02-05,21.4584479131944
"402",2016-02-06,20.2975842916667
"403",2016-02-07,23.5066096909722
"404",2016-02-08,20.4409876807018
"405",2016-02-09,23.0757595243056
"406",2016-02-10,18.4326050173611
"407",2016-02-11,18.1576832473868
"408",2016-02-12,19.0431994895105
"409",2016-02-13,15.5490346111111
"410",2016-02-14,12.2222656909722
"411",2016-02-15,18.6706388402778
"412",2016-02-16,21.8550127048611
"413",2016-02-17,20.9697708333333
"414",2016-02-18,14.93233278125
"415",2016-02-19,13.0728489825784
"416",2016-02-20,8.61593265972222
"417",2016-02-21,1.45017337847222
"418",2016-02-22,13.5803406666667
"419",2016-02-23,19.5623109508772
"420",2016-02-24,16.9012937298246
"421",2016-02-25,16.0813618472222
"422",2016-02-26,15.1057990175439
"423",2016-02-27,6.92834776041667
"424",2016-02-28,17.99886309375
"425",2016-02-29,26.8386571423611
"426",2016-03-01,11.8460572229965
"427",2016-03-02,12.5132515
"428",2016-03-03,59.5758658
"429",2016-03-04,15.4815789721254
"430",2016-03-05,99.3790458333333
"431",2016-03-06,6.67917307291667
"432",2016-03-07,19.6085222569444
"433",2016-03-08,13.6148919295775
"434",2016-03-09,18.2288708888889
"435",2016-03-10,15.7746369375
"436",2016-03-11,14.5803290696864
"437",2016-03-12,37.5095
"438",2016-03-13,26.8228292916667
"439",2016-03-14,28.0986839055944
"440",2016-03-15,10.7346028402778
"441",2016-03-16,29.7489779375
"442",2016-03-17,11.2530774964789
"443",2016-03-18,7.93306042013889
"444",2016-03-19,5.31995517013889
"445",2016-03-20,8.87907954861111
"446",2016-03-21,17.8880090348432
"447",2016-03-22,6.08249385971223
"448",2016-03-23,11.0826257804878
"449",2016-03-24,3.16968148239437
"450",2016-03-25,9.72733287847222
"451",2016-03-26,8.59420243402778
"452",2016-03-27,-1.295373125
"453",2016-03-28,23.0985028923611
"454",2016-03-29,19.9644996449275
"455",2016-03-30,16.7217597256944
"456",2016-03-31,10.3277010277778
"457",2016-04-01,16.2637339861111
"458",2016-04-02,18.1019477777778
"459",2016-04-03,31.4526836631944
"460",2016-04-04,1.37247371875
"461",2016-04-05,14.5761164628975
"462",2016-04-06,24.4554618090278
"463",2016-04-07,20.1822717007042
"464",2016-04-08,49.3203349826389
"465",2016-04-09,46.0262481666667
"466",2016-04-10,13.3940945034722
"467",2016-04-11,26.2716555729167
"468",2016-04-12,9.77970359191177
"469",2016-04-13,1.90907540625
"470",2016-04-14,26.8379850421053
"471",2016-04-15,34.95567121875
"472",2016-04-16,26.5784593819444
"473",2016-04-17,4.42249355208333
"474",2016-04-18,17.5974828958333
"475",2016-04-19,22.6375543578947
"476",2016-04-20,18.2173669756944
"477",2016-04-21,24.3112174618056
"478",2016-04-22,19.0360716979167
"479",2016-04-23,-5.57141421875
"480",2016-04-24,16.1138931527778
"481",2016-04-25,10.5705028020833
"482",2016-04-26,11.3028222526316
"483",2016-04-27,17.7572496794425
"484",2016-04-28,11.8374699166667
"485",2016-04-29,12.0548480416667
"486",2016-04-30,48.1723749652778
"487",2016-05-01,23.2019593680556
"488",2016-05-02,23.0291060763889
"489",2016-05-03,21.9123726736111
"490",2016-05-04,24.3153209513889
"491",2016-05-05,23.8486107534722
"492",2016-05-06,18.8336995314685
"493",2016-05-07,22.6209988541667
"494",2016-05-08,-10.8436412152778
"495",2016-05-09,-1.34351629166667
"496",2016-05-10,17.3290088020833
"497",2016-05-11,21.8296258715278
"498",2016-05-12,9.36639601736111
"499",2016-05-13,24.4959409187279
"500",2016-05-14,13.2577337291667
"501",2016-05-15,28.4545600486111
"502",2016-05-16,14.6996523496503
"503",2016-05-17,28.91657728125
"504",2016-05-18,20.4920862326389
"505",2016-05-19,9.54671183969466
"506",2016-05-20,35.7246489578947
"507",2016-05-21,14.0570416129032
"508",2016-05-22,7.78677824652778
"509",2016-05-23,9.60086690972222
"510",2016-05-24,22.4687199513889
"511",2016-05-25,14.9995970763889
"512",2016-05-26,11.5519922916667
"513",2016-05-27,18.9111043506944
"514",2016-05-28,21.2997399652778
"515",2016-05-29,16.1226103403509
"516",2016-05-30,19.7381174409722
"517",2016-05-31,19.7467965243056
"518",2016-06-01,27.2764070176678
"519",2016-06-02,50.0746967517482
"520",2016-06-03,29.8518826701389
"521",2016-06-04,24.0094922222222
"522",2016-06-05,13.7868272881944
"523",2016-06-06,18.5870428491228
"524",2016-06-07,23.2056845868056
"525",2016-06-08,51.5492559791667
"526",2016-06-09,21.7270583986014
"527",2016-06-10,69.9389149375
"528",2016-06-11,60.021912475
"529",2016-06-12,20.1552833020833
"530",2016-06-13,21.1903308478261
"531",2016-06-14,18.9596929233449
"532",2016-06-15,20.7158840659722
"533",2016-06-16,23.9649222676056
"534",2016-06-17,33.7680857743056
"535",2016-06-18,24.1421625694444
"536",2016-06-19,40.9600844634146
"537",2016-06-20,44.6235100035211
"538",2016-06-21,25.8399947395833
"539",2016-06-22,25.4042282951389
"540",2016-06-23,28.4065958566434
"541",2016-06-24,36.0348211354167
"542",2016-06-25,26.3038814861111
"543",2016-06-26,26.6581128368056
"544",2016-06-27,44.2875887881944
"545",2016-06-28,47.6498369513889
"546",2016-06-29,28.4228408146853
"547",2016-06-30,34.9115192996516
"548",2016-07-01,33.8551144583333
"549",2016-07-02,34.6710329756944
"550",2016-07-03,21.0844838854167
"551",2016-07-04,22.22628859375
"552",2016-07-05,25.5325223298246
"553",2016-07-06,25.9417171083916
"554",2016-07-07,29.0548449615385
"555",2016-07-08,30.8134731006944
"556",2016-07-09,88.4864511215278
"557",2016-07-10,37.2975448854167
"558",2016-07-11,24.9883948993056
"559",2016-07-12,23.4312703298611
"560",2016-07-13,40.9646391748252
"561",2016-07-14,28.1556528611111
"562",2016-07-15,45.4682516550523
"563",2016-07-16,24.5768450104167
"564",2016-07-17,26.4087446979167
"565",2016-07-18,24.4552006388889
"566",2016-07-19,29.7020938888889
"567",2016-07-20,49.2656847867133
"568",2016-07-21,33.7495786527778
"569",2016-07-22,33.2917725694444
"570",2016-07-23,33.7088413090278
"571",2016-07-24,38.788996875
"572",2016-07-25,39.0660673658537
"573",2016-07-26,41.5172488784722
"574",2016-07-27,39.2719898854167
"575",2016-07-28,35.1626628680556
"576",2016-07-29,37.1860228745645
"577",2016-07-30,37.9355101631944
"578",2016-07-31,29.2639461423611
"579",2016-08-01,38.0654107916667
"580",2016-08-02,29.6219671180556
"581",2016-08-03,31.7104158611111
"582",2016-08-04,30.1013557569444
"583",2016-08-05,28.8548214826389
"584",2016-08-06,25.9266917916667
"585",2016-08-07,30.4595847152778
"586",2016-08-08,32.7608028472222
"587",2016-08-09,49.8547919049296
"588",2016-08-10,32.0649743020833
"589",2016-08-11,40.6430829583333
"590",2016-08-12,35.6033063368056
"591",2016-08-13,36.0222494791667
"592",2016-08-14,43.3836649548611
"593",2016-08-15,36.4628683309609
"594",2016-08-16,39.9226071241135
"595",2016-08-17,35.5340353680556
"596",2016-08-18,54.0289810141343
"597",2016-08-19,37.8810712395833
"598",2016-08-20,29.8711931388889
"599",2016-08-21,29.3465172430556
"600",2016-08-22,32.1170154895833
"601",2016-08-23,28.8055624444444
"602",2016-08-24,29.5681181929825
"603",2016-08-25,30.5141411909722
"604",2016-08-26,27.4027422048611
"605",2016-08-27,20.7584267291667
"606",2016-08-28,22.9897092708333
"607",2016-08-29,31.2200962361111
"608",2016-08-30,30.6151241979167
"609",2016-08-31,54.7745604561403
"610",2016-09-01,30.8626261293706
"611",2016-09-02,47.0392481463415
"612",2016-09-03,25.2324796631944
"613",2016-09-04,16.2738457222222
"614",2016-09-05,20.9321746111111
"615",2016-09-06,34.8331484542254
"616",2016-09-07,38.9825792569444
"617",2016-09-08,29.6762883368056
"618",2016-09-09,31.8799483263889
"619",2016-09-10,28.6153291076389
"620",2016-09-11,21.3337120763889
"621",2016-09-12,25.0295846076389
"622",2016-09-13,28.3497150034722
"623",2016-09-14,23.4820739861111
"624",2016-09-15,25.6017864444444
"625",2016-09-16,27.3788528993056
"626",2016-09-17,24.7757227569444
"627",2016-09-18,25.2624733055556
"628",2016-09-19,75.7393677349823
"629",2016-09-20,42.0313998426573
"630",2016-09-21,37.7066138280702
"631",2016-09-22,21.1029308111888
"632",2016-09-23,14.6449881944444
"633",2016-09-24,36.7882561944444
"634",2016-09-25,30.1731924201389
"635",2016-09-26,57.1760138958333
"636",2016-09-27,35.9574826631944
"637",2016-09-28,33.5445105104167
"638",2016-09-29,36.1497284028269
"639",2016-09-30,32.8146778111111
"640",2016-10-01,48.5762957152778
"641",2016-10-02,28.9043568854167
"642",2016-10-03,40.0746883205575
"643",2016-10-04,23.2142843658537
"644",2016-10-05,23.9808339583333
"645",2016-10-06,25.9964395972222
"646",2016-10-07,28.5486258912281
"647",2016-10-08,32.0362681527778
"648",2016-10-09,24.8339861289199
"649",2016-10-10,33.8694081493056
"650",2016-10-11,27.9497403087719
"651",2016-10-12,27.5525262986111
"652",2016-10-13,67.8442963576389
"653",2016-10-14,40.8822368125
"654",2016-10-15,48.5285309791667
"655",2016-10-16,35.6049499722222
"656",2016-10-17,37.0508195694444
"657",2016-10-18,23.1127855473684
"658",2016-10-19,23.9763923472222
"659",2016-10-20,29.0055937902098
"660",2016-10-21,31.4025048715278
"661",2016-10-22,29.0788041944444
"662",2016-10-23,30.2300737465278
"663",2016-10-24,72.6714691324042
"664",2016-10-25,34.5388308843284
"665",2016-10-26,40.37723703125
"666",2016-10-27,56.3259581824561
"667",2016-10-28,38.9979069444444
"668",2016-10-29,27.1444136631944
"669",2016-10-30,41.8796239965278
"670",2016-10-31,12.1511021666667
"671",2016-11-01,30.3510901909722
"672",2016-11-02,32.8085395520833
"673",2016-11-03,21.3387196597222
"674",2016-11-04,20.4107494722222
"675",2016-11-05,20.5831895486111
"676",2016-11-06,65.2438943263889
"677",2016-11-07,78.0578614767025
"678",2016-11-08,49.4723419131944
"679",2016-11-09,50.6546498943662
"680",2016-11-10,30.6798494807018
"681",2016-11-11,25.7462937708333
"682",2016-11-12,18.959894875
"683",2016-11-13,26.98319315625
"684",2016-11-14,17.8438683958333
"685",2016-11-15,21.3145269295775
"686",2016-11-16,66.98021903125
"687",2016-11-17,54.9503396643357
"688",2016-11-18,24.0454738125
"689",2016-11-19,21.2828487604167
"690",2016-11-20,70.0618841458333
"691",2016-11-21,24.6919615769231
"692",2016-11-22,23.1847048426573
"693",2016-11-23,19.2500190833333
"694",2016-11-24,18.7182155243056
"695",2016-11-25,16.6956086597222
"696",2016-11-26,38.3595708472222
"697",2016-11-27,38.1602790763889
"698",2016-11-28,39.7296400035211
"699",2016-11-29,39.8870455302491
"700",2016-11-30,32.4168529964539
"701",2016-12-01,23.6442463846154
"702",2016-12-02,51.7859950590278
"703",2016-12-03,30.2326416006944
"704",2016-12-04,26.8269359166667
"705",2016-12-05,47.1586566805556
"706",2016-12-06,30.4671420833333
"707",2016-12-07,33.0772775694444
"708",2016-12-08,36.4149645868056
"709",2016-12-09,33.2961583819444
"710",2016-12-10,39.9505574479167
"711",2016-12-11,50.2769280763889
"712",2016-12-12,45.7441013391608
"713",2016-12-13,22.64331275
"714",2016-12-14,31.2301850277778
"715",2016-12-15,49.58268153125
"716",2016-12-16,43.4295148055556
"717",2016-12-17,22.4236971076389
"718",2016-12-18,27.9597349548611
"719",2016-12-19,31.5915952569444
"720",2016-12-20,30.2533814859155
"721",2016-12-21,77.4164981538461
"722",2016-12-22,30.0767121041667
"723",2016-12-23,32.4744366388889
"724",2016-12-24,24.2944663159722
"725",2016-12-25,29.446094625
"726",2016-12-26,24.6935596215278
"727",2016-12-27,19.1303734479167
"728",2016-12-28,23.4000656145833
"729",2016-12-29,27.5881197534722
"730",2016-12-30,45.5250921875
"731",2016-12-31,37.0667321811847
"732",2017-01-01,17.8186476944444
"733",2017-01-02,35.9387280138889
"734",2017-01-03,35.4668426979167
"735",2017-01-04,36.0099985839161
"736",2017-01-05,27.2401085694444
"737",2017-01-06,25.6644795173611
"738",2017-01-07,35.4795945972222
